run_id,iteration,merge_num,M,depth,copies_used,N_so_far,noise,mode,p,p_channel,P_success,grover_iters,twirling_applied,purification_level,fidelity,eps_L,purity,bloch_r,fidelity_before_noise,fidelity_after_noise,eps_L_before_noise,eps_L_after_noise,purity_before_noise,purity_after_noise
M1_N2_dephase_z_iid_p_p0.60000,1,0,1,9,512,512,dephase_z,iid_p,0.6,0.6,1.0,0,False,9,0.0,1.0,1.0,1.0,0.9999999999999996,0.3999999999999998,1.0,0.5999999999999999,1.0,0.5199999999999998
M1_N2_dephase_z_iid_p_p0.60000,1,0,1,10,1024,1024,dephase_z,iid_p,0.6,0.6,1.0,0,False,10,0.0,1.0,1.0,1.0,0.9999999999999996,0.3999999999999998,1.0,0.5999999999999999,1.0,0.5199999999999998
M1_N2_dephase_z_iid_p_p0.70000,1,0,1,0,1,1,dephase_z,iid_p,0.7,0.7,1.0,0,False,0,0.3,0.6999999999999997,0.5799999999999998,0.3999999999999998,0.9999999999999996,0.3,0.6999999999999997,0.6999999999999997,0.5799999999999998,0.5799999999999998
M1_N2_dephase_z_iid_p_p0.70000,1,0,1,1,2,2,dephase_z,iid_p,0.7,0.7,1.0,0,False,1,0.1551724137931035,0.8448275862068964,0.7378121284185493,0.6896551724137929,0.9999999999999996,0.3,0.8448275862068964,0.6999999999999997,0.7378121284185493,0.5799999999999998
M1_N2_dephase_z_iid_p_p0.70000,1,0,1,2,4,4,dephase_z,iid_p,0.7,0.7,1.0,0,False,2,0.032634971796938,0.967365028203062,0.9368601391744978,0.934730056406124,0.9999999999999996,0.3,0.967365028203062,0.6999999999999997,0.9368601391744978,0.5799999999999998
M1_N2_dephase_z_iid_p_p0.70000,1,0,1,3,8,8,dephase_z,iid_p,0.7,0.7,1.0,0,False,3,0.0011368200435182,0.9988631799564816,0.9977289446325858,0.9977263599129632,0.9999999999999996,0.3,0.9988631799564816,0.6999999999999997,0.9977289446325858,0.5799999999999998
M1_N2_dephase_z_iid_p_p0.70000,1,0,1,4,16,16,dephase_z,iid_p,0.7,0.7,1.0,0,False,4,1.2953015127962312e-06,0.9999987046984872,0.99999740940033,0.9999974093969743,0.9999999999999996,0.3,0.9999987046984872,0.6999999999999997,0.99999740940033,0.5799999999999998
M1_N2_dephase_z_iid_p_p0.70000,1,0,1,5,32,32,dephase_z,iid_p,0.7,0.7,1.0,0,False,5,1.6778008013494818e-12,0.999999999998322,0.9999999999966444,0.9999999999966444,0.9999999999999996,0.3,0.999999999998322,0.6999999999999997,0.9999999999966444,0.5799999999999998
M1_N2_dephase_z_iid_p_p0.70000,1,0,1,6,64,64,dephase_z,iid_p,0.7,0.7,1.0,0,False,6,0.0,1.0,1.0,1.0,0.9999999999999996,0.3,1.0,0.6999999999999997,1.0,0.5799999999999998
M1_N2_dephase_z_iid_p_p0.70000,1,0,1,7,128,128,dephase_z,iid_p,0.7,0.7,1.0,0,False,7,0.0,1.0,1.0,1.0,0.9999999999999996,0.3,1.0,0.6999999999999997,1.0,0.5799999999999998
M1_N2_dephase_z_iid_p_p0.70000,1,0,1,8,256,256,dephase_z,iid_p,0.7,0.7,1.0,0,False,8,0.0,1.0,1.0,1.0,0.9999999999999996,0.3,1.0,0.6999999999999997,1.0,0.5799999999999998
M1_N2_dephase_z_iid_p_p0.70000,1,0,1,9,512,512,dephase_z,iid_p,0.7,0.7,1.0,0,False,9,0.0,1.0,1.0,1.0,0.9999999999999996,0.3,1.0,0.6999999999999997,1.0,0.5799999999999998
M1_N2_dephase_z_iid_p_p0.70000,1,0,1,10,1024,1024,dephase_z,iid_p,0.7,0.7,1.0,0,False,10,0.0,1.0,1.0,1.0,0.9999999999999996,0.3,1.0,0.6999999999999997,1.0,0.5799999999999998
M1_N2_dephase_z_iid_p_p0.80000,1,0,1,0,1,1,dephase_z,iid_p,0.8,0.8,1.0,0,False,0,0.1999999999999998,0.7999999999999998,0.6799999999999995,0.5999999999999999,0.9999999999999996,0.1999999999999998,0.7999999999999998,0.7999999999999998,0.6799999999999995,0.6799999999999995
M1_N2_dephase_z_iid_p_p0.80000,1,0,1,1,2,2,dephase_z,iid_p,0.8,0.8,1.0,0,False,1,0.0588235294117645,0.9411764705882352,0.889273356401384,0.8823529411764707,0.9999999999999996,0.1999999999999998,0.9411764705882352,0.7999999999999998,0.889273356401384,0.6799999999999995
M1_N2_dephase_z_iid_p_p0.80000,1,0,1,2,4,4,dephase_z,iid_p,0.8,0.8,1.0,0,False,2,0.0038910505836575,0.9961089494163424,0.992248179381974,0.9922178988326849,0.9999999999999996,0.1999999999999998,0.9961089494163424,0.7999999999999998,0.992248179381974,0.6799999999999995
M1_N2_dephase_z_iid_p_p0.80000,1,0,1,3,8,8,dephase_z,iid_p,0.8,0.8,1.0,0,False,3,1.525855623541524e-05,0.9999847414437644,0.9999694833531764,0.9999694828875292,0.9999999999999996,0.1999999999999998,0.9999847414437644,0.7999999999999998,0.9999694833531764,0.6799999999999995
M1_N2_dephase_z_iid_p_p0.80000,1,0,1,4,16,16,dephase_z,iid_p,0.8,0.8,1.0,0,False,4,2.328306592952986e-10,0.9999999997671692,0.9999999995343388,0.9999999995343388,0.9999999999999996,0.1999999999999998,0.9999999997671692,0.7999999999999998,0.9999999995343388,0.6799999999999995
M1_N2_dephase_z_iid_p_p0.80000,1,0,1,5,32,32,dephase_z,iid_p,0.8,0.8,1.0,0,False,5,0.0,1.0,1.0,1.0,0.9999999999999996,0.1999999999999998,1.0,0.7999999999999998,1.0,0.6799999999999995
M1_N2_dephase_z_iid_p_p0.80000,1,0,1,6,64,64,dephase_z,iid_p,0.8,0.8,1.0,0,False,6,0.0,1.0,1.0,1.0,0.9999999999999996,0.1999999999999998,1.0,0.7999999999999998,1.0,0.6799999999999995
