run_id,M,N,noise,mode,p,p_channel,fidelity_init,fidelity_final,eps_L_init,eps_L_final,purity_init,purity_final,error_reduction_ratio,max_depth,iterations,purification_level,twirling_enabled,bloch_r_init,bloch_r_final
M1_N2_dephase_z_iid_p_p0.60000,1,2,dephase_z,iid_p,0.6,0.6,0.5499999999999999,0.578125,0.5196152422706632,0.5854685623498499,0.64,0.8417968750000002,1.1267347735824966,1,1,1,False,0.5291502622129182,0.8267972847076847
M1_N2_dephase_z_iid_p_p0.60000,1,2,dephase_z,iid_p,0.6,0.6,0.5499999999999999,0.5928074245939675,0.5196152422706632,0.6311597904488622,0.64,0.9823402113468382,1.2146675830577278,2,1,2,False,0.5291502622129182,0.9821814611840708
M1_N2_dephase_z_iid_p_p0.60000,1,2,dephase_z,iid_p,0.6,0.6,0.5499999999999999,0.594475848104318,0.5196152422706632,0.6367443414719338,0.64,0.9998384090016892,1.2254150565126398,3,1,3,False,0.5291502622129182,0.9998383959437538
M1_N2_dephase_z_iid_p_p0.60000,1,2,dephase_z,iid_p,0.6,0.6,0.5499999999999999,0.5944911170182487,0.5196152422706632,0.6367957886573439,0.64,0.9999999869399544,1.225514066667125,4,1,4,False,0.5291502622129182,0.9999999869399544
M1_N2_dephase_z_iid_p_p0.60000,1,2,dephase_z,iid_p,0.6,0.6,0.5499999999999999,0.594491118252307,0.5196152422706632,0.636795792815635,0.64,1.0,1.22551407466976,5,1,5,False,0.5291502622129182,1.0
M1_N2_dephase_z_iid_p_p0.60000,1,2,dephase_z,iid_p,0.6,0.6,0.5499999999999999,0.594491118252307,0.5196152422706632,0.636795792815635,0.64,1.0,1.22551407466976,6,1,6,False,0.5291502622129182,1.0
M1_N2_dephase_z_iid_p_p0.60000,1,2,dephase_z,iid_p,0.6,0.6,0.5499999999999999,0.5944911182523069,0.5196152422706632,0.636795792815635,0.64,1.0,1.22551407466976,7,1,7,False,0.5291502622129182,1.0
M1_N2_dephase_z_iid_p_p0.60000,1,2,dephase_z,iid_p,0.6,0.6,0.5499999999999999,0.5944911182523069,0.5196152422706632,0.6367957928156351,0.64,1.0,1.22551407466976,8,1,8,False,0.5291502622129182,1.0
M1_N2_dephase_z_iid_p_p0.60000,1,2,dephase_z,iid_p,0.6,0.6,0.5499999999999999,0.5944911182523069,0.5196152422706632,0.6367957928156351,0.64,1.0000000000000002,1.22551407466976,9,1,9,False,0.5291502622129182,1.0
M1_N2_dephase_z_iid_p_p0.60000,1,2,dephase_z,iid_p,0.6,0.6,0.5499999999999999,0.5944911182523069,0.5196152422706632,0.6367957928156351,0.64,1.0,1.22551407466976,10,1,10,False,0.5291502622129182,1.0
M1_N2_dephase_z_iid_p_p0.70000,1,2,dephase_z,iid_p,0.7,0.7,0.475,0.475,0.606217782649107,0.606217782649107,0.6849999999999999,0.6849999999999999,1.0,0,1,0,False,0.6082762530298219,0.6082762530298219
M1_N2_dephase_z_iid_p_p0.70000,1,2,dephase_z,iid_p,0.7,0.7,0.475,0.4635036496350367,0.606217782649107,0.6954350592825795,0.6849999999999999,0.8942671426288031,1.1471703390877164,1,1,1,False,0.6082762530298219,0.8879945299705431
M1_N2_dephase_z_iid_p_p0.70000,1,2,dephase_z,iid_p,0.7,0.7,0.475,0.4591885370431054,0.606217782649107,0.733018852582817,0.6849999999999999,0.99301035056987,1.2091675195993143,2,1,2,False,0.6082762530298219,0.9929857507234128
M1_N2_dephase_z_iid_p_p0.70000,1,2,dephase_z,iid_p,0.7,0.7,0.475,0.4589012713377323,0.606217782649107,0.7355857137785973,0.6849999999999999,0.9999752273058012,1.213401742463189,3,1,3,False,0.6082762530298219,0.9999752269989504
M1_N2_dephase_z_iid_p_p0.70000,1,2,dephase_z,iid_p,0.7,0.7,0.475,0.4589002531862727,0.606217782649107,0.735594825063566,0.6849999999999999,0.9999999996931414,1.2134167721855589,4,1,4,False,0.6082762530298219,0.9999999996931416
M1_N2_dephase_z_iid_p_p0.70000,1,2,dephase_z,iid_p,0.7,0.7,0.475,0.458900253173661,0.606217782649107,0.7355948251764277,0.6849999999999999,1.0000000000000002,1.2134167723717322,5,1,5,False,0.6082762530298219,1.0
M1_N2_dephase_z_iid_p_p0.70000,1,2,dephase_z,iid_p,0.7,0.7,0.475,0.4589002531736608,0.606217782649107,0.7355948251764275,0.6849999999999999,0.9999999999999998,1.213416772371732,6,1,6,False,0.6082762530298219,1.0
M1_N2_dephase_z_iid_p_p0.70000,1,2,dephase_z,iid_p,0.7,0.7,0.475,0.4589002531736609,0.606217782649107,0.7355948251764277,0.6849999999999999,1.0,1.2134167723717322,7,1,7,False,0.6082762530298219,1.0
M1_N2_dephase_z_iid_p_p0.70000,1,2,dephase_z,iid_p,0.7,0.7,0.475,0.458900253173661,0.606217782649107,0.7355948251764277,0.6849999999999999,1.0000000000000004,1.2134167723717322,8,1,8,False,0.6082762530298219,1.0000000000000002
M1_N2_dephase_z_iid_p_p0.70000,1,2,dephase_z,iid_p,0.7,0.7,0.475,0.4589002531736608,0.606217782649107,0.7355948251764278,0.6849999999999999,0.9999999999999998,1.2134167723717324,9,1,9,False,0.6082762530298219,1.0
M1_N2_dephase_z_iid_p_p0.70000,1,2,dephase_z,iid_p,0.7,0.7,0.475,0.4589002531736609,0.606217782649107,0.7355948251764277,0.6849999999999999,1.0000000000000002,1.2134167723717322,10,1,10,False,0.6082762530298219,1.0
M1_N2_dephase_z_iid_p_p0.80000,1,2,dephase_z,iid_p,0.8,0.8,0.4,0.4,0.6928203230275509,0.6928203230275509,0.7599999999999998,0.7599999999999998,1.0,0,1,0,False,0.7211102550927979,0.7211102550927979
M1_N2_dephase_z_iid_p_p0.80000,1,2,dephase_z,iid_p,0.8,0.8,0.4,0.3684210526315788,0.6928203230275509,0.778876241418355,0.7599999999999998,0.9501385041551248,1.124211019120728,1,1,1,False,0.7211102550927979,0.9488292830168394
M1_N2_dephase_z_iid_p_p0.80000,1,2,dephase_z,iid_p,0.8,0.8,0.4,0.3615160349854229,0.6928203230275509,0.7986209841812573,0.7599999999999998,0.9986230227201252,1.1527101004938318,2,1,2,False,0.7211102550927979,0.9986220733792388
M1_N2_dephase_z_iid_p_p0.80000,1,2,dephase_z,iid_p,0.8,0.8,0.4,0.3613250827751156,0.6928203230275509,0.7991710967622363,0.7599999999999998,0.9999990493505424,1.153504119610614,3,1,3,False,0.7211102550927979,0.9999990493500904
M1_N2_dephase_z_iid_p_p0.80000,1,2,dephase_z,iid_p,0.8,0.8,0.4,0.3613249509437555,0.6928203230275509,0.7991714766281506,0.7599999999999998,0.999999999999548,1.1535046678998335,4,1,4,False,0.7211102550927979,0.999999999999548
