run_id,iteration,merge_num,M,depth,copies_used,N_so_far,noise,mode,p,p_channel,P_success,grover_iters,twirling_applied,purification_level,fidelity,eps_L,purity,bloch_r,fidelity_before_noise,fidelity_after_noise,eps_L_before_noise,eps_L_after_noise,purity_before_noise,purity_after_noise
M1_N2_depolarizing_iid_p_p0.01000,1,0,1,0,1,1,depolarizing,iid_p,0.01,0.01,1.0,0,False,0,0.9933333333333328,0.0066666666666666,0.986755555555555,0.9866666666666664,0.9999999999999996,0.9933333333333328,0.0066666666666666,0.0066666666666666,0.986755555555555,0.986755555555555
M1_N2_depolarizing_iid_p_p0.01000,1,0,1,1,2,2,depolarizing,iid_p,0.01,0.01,1.0,0,False,1,0.9999549590127012,4.504098729835038e-05,0.9999099220827842,0.9999099180254032,0.9999999999999996,0.9933333333333328,4.504098729835038e-05,0.0066666666666666,0.9999099220827842,0.986755555555555
M1_N2_depolarizing_iid_p_p0.01000,1,0,1,2,4,4,depolarizing,iid_p,0.01,0.01,1.0,0,False,2,0.9999999979711264,2.0288732360818074e-09,0.9999999959422532,0.9999999959422532,0.9999999999999996,0.9933333333333328,2.0288732360818074e-09,0.0066666666666666,0.9999999959422532,0.986755555555555
M1_N2_depolarizing_iid_p_p0.01000,1,0,1,3,8,8,depolarizing,iid_p,0.01,0.01,1.0,0,False,3,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999996,0.9933333333333328,1.1102230246251563e-16,0.0066666666666666,1.0,0.986755555555555
M1_N2_depolarizing_iid_p_p0.01000,1,0,1,4,16,16,depolarizing,iid_p,0.01,0.01,1.0,0,False,4,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999996,0.9933333333333328,1.1102230246251563e-16,0.0066666666666666,1.0,0.986755555555555
M1_N2_depolarizing_iid_p_p0.01000,1,0,1,5,32,32,depolarizing,iid_p,0.01,0.01,1.0,0,False,5,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999996,0.9933333333333328,1.1102230246251563e-16,0.0066666666666666,1.0,0.986755555555555
M1_N2_depolarizing_iid_p_p0.01000,1,0,1,6,64,64,depolarizing,iid_p,0.01,0.01,1.0,0,False,6,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999996,0.9933333333333328,1.1102230246251563e-16,0.0066666666666666,1.0,0.986755555555555
M1_N2_depolarizing_iid_p_p0.01000,1,0,1,7,128,128,depolarizing,iid_p,0.01,0.01,1.0,0,False,7,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999996,0.9933333333333328,1.1102230246251563e-16,0.0066666666666666,1.0,0.986755555555555
M1_N2_depolarizing_iid_p_p0.01000,1,0,1,8,256,256,depolarizing,iid_p,0.01,0.01,1.0,0,False,8,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999996,0.9933333333333328,1.1102230246251563e-16,0.0066666666666666,1.0,0.986755555555555
M1_N2_depolarizing_iid_p_p0.01000,1,0,1,9,512,512,depolarizing,iid_p,0.01,0.01,1.0,0,False,9,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999996,0.9933333333333328,1.1102230246251563e-16,0.0066666666666666,1.0,0.986755555555555
M1_N2_depolarizing_iid_p_p0.01000,1,0,1,10,1024,1024,depolarizing,iid_p,0.01,0.01,1.0,0,False,10,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999996,0.9933333333333328,1.1102230246251563e-16,0.0066666666666666,1.0,0.986755555555555
M1_N2_depolarizing_iid_p_p0.10000,1,0,1,0,1,1,depolarizing,iid_p,0.1,0.1,1.0,0,False,0,0.9333333333333328,0.0666666666666667,0.875555555555555,0.8666666666666664,0.9999999999999996,0.9333333333333328,0.0666666666666667,0.0666666666666667,0.875555555555555,0.875555555555555
M1_N2_depolarizing_iid_p_p0.10000,1,0,1,1,2,2,depolarizing,iid_p,0.1,0.1,1.0,0,False,1,0.99492385786802,0.0050761421319796,0.9898992501739284,0.9898477157360404,0.9999999999999996,0.9333333333333328,0.0050761421319796,0.0666666666666667,0.9898992501739284,0.875555555555555
M1_N2_depolarizing_iid_p_p0.10000,1,0,1,2,4,4,depolarizing,iid_p,0.1,0.1,1.0,0,False,2,0.9999739698570944,2.603014290541994e-05,0.9999479410693256,0.9999479397141888,0.9999999999999996,0.9333333333333328,2.603014290541994e-05,0.0666666666666667,0.9999479410693256,0.875555555555555
M1_N2_depolarizing_iid_p_p0.10000,1,0,1,3,8,8,depolarizing,iid_p,0.1,0.1,1.0,0,False,3,0.9999999993223962,6.776034733313452e-10,0.9999999986447928,0.9999999986447928,0.9999999999999996,0.9333333333333328,6.776034733313452e-10,0.0666666666666667,0.9999999986447928,0.875555555555555
M1_N2_depolarizing_iid_p_p0.10000,1,0,1,4,16,16,depolarizing,iid_p,0.1,0.1,1.0,0,False,4,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999996,0.9333333333333328,1.1102230246251563e-16,0.0666666666666667,1.0,0.875555555555555
M1_N2_depolarizing_iid_p_p0.10000,1,0,1,5,32,32,depolarizing,iid_p,0.1,0.1,1.0,0,False,5,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999996,0.9333333333333328,1.1102230246251563e-16,0.0666666666666667,1.0,0.875555555555555
M1_N2_depolarizing_iid_p_p0.10000,1,0,1,6,64,64,depolarizing,iid_p,0.1,0.1,1.0,0,False,6,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999996,0.9333333333333328,1.1102230246251563e-16,0.0666666666666667,1.0,0.875555555555555
M1_N2_depolarizing_iid_p_p0.10000,1,0,1,7,128,128,depolarizing,iid_p,0.1,0.1,1.0,0,False,7,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999996,0.9333333333333328,1.1102230246251563e-16,0.0666666666666667,1.0,0.875555555555555
M1_N2_depolarizing_iid_p_p0.10000,1,0,1,8,256,256,depolarizing,iid_p,0.1,0.1,1.0,0,False,8,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999996,0.9333333333333328,1.1102230246251563e-16,0.0666666666666667,1.0,0.875555555555555
M1_N2_depolarizing_iid_p_p0.10000,1,0,1,9,512,512,depolarizing,iid_p,0.1,0.1,1.0,0,False,9,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999996,0.9333333333333328,1.1102230246251563e-16,0.0666666666666667,1.0,0.875555555555555
M1_N2_depolarizing_iid_p_p0.10000,1,0,1,10,1024,1024,depolarizing,iid_p,0.1,0.1,1.0,0,False,10,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999996,0.9333333333333328,1.1102230246251563e-16,0.0666666666666667,1.0,0.875555555555555
M1_N2_depolarizing_iid_p_p0.20000,1,0,1,0,1,1,depolarizing,iid_p,0.2,0.2,1.0,0,False,0,0.8666666666666661,0.1333333333333333,0.7688888888888883,0.7333333333333331,0.9999999999999996,0.8666666666666661,0.1333333333333333,0.1333333333333333,0.7688888888888883,0.7688888888888883
M1_N2_depolarizing_iid_p_p0.20000,1,0,1,1,2,2,depolarizing,iid_p,0.2,0.2,1.0,0,False,1,0.9768786127167628,0.0231213872832368,0.954826422533329,0.953757225433526,0.9999999999999996,0.8666666666666661,0.0231213872832368,0.1333333333333333,0.954826422533329,0.7688888888888883
M1_N2_depolarizing_iid_p_p0.20000,1,0,1,2,4,4,depolarizing,iid_p,0.2,0.2,1.0,0,False,2,0.99944010917871,0.0005598908212897,0.998880845312884,0.9988802183574204,0.9999999999999996,0.8666666666666661,0.0005598908212897,0.1333333333333333,0.998880845312884,0.7688888888888883
M1_N2_depolarizing_iid_p_p0.20000,1,0,1,3,8,8,depolarizing,iid_p,0.2,0.2,1.0,0,False,3,0.999999686171045,3.138289547677253e-07,0.9999993723422872,0.9999993723420902,0.9999999999999996,0.8666666666666661,3.138289547677253e-07,0.1333333333333333,0.9999993723422872,0.7688888888888883
M1_N2_depolarizing_iid_p_p0.20000,1,0,1,4,16,16,depolarizing,iid_p,0.2,0.2,1.0,0,False,4,0.9999999999999014,9.831024883055761e-14,0.9999999999998032,0.9999999999998032,0.9999999999999996,0.8666666666666661,9.831024883055761e-14,0.1333333333333333,0.9999999999998032,0.7688888888888883
M1_N2_depolarizing_iid_p_p0.20000,1,0,1,5,32,32,depolarizing,iid_p,0.2,0.2,1.0,0,False,5,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999996,0.8666666666666661,1.1102230246251563e-16,0.1333333333333333,1.0,0.7688888888888883
M1_N2_depolarizing_iid_p_p0.20000,1,0,1,6,64,64,depolarizing,iid_p,0.2,0.2,1.0,0,False,6,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999996,0.8666666666666661,1.1102230246251563e-16,0.1333333333333333,1.0,0.7688888888888883
M1_N2_depolarizing_iid_p_p0.20000,1,0,1,7,128,128,depolarizing,iid_p,0.2,0.2,1.0,0,False,7,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999996,0.8666666666666661,1.1102230246251563e-16,0.1333333333333333,1.0,0.7688888888888883
M1_N2_depolarizing_iid_p_p0.20000,1,0,1,8,256,256,depolarizing,iid_p,0.2,0.2,1.0,0,False,8,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999996,0.8666666666666661,1.1102230246251563e-16,0.1333333333333333,1.0,0.7688888888888883
M1_N2_depolarizing_iid_p_p0.20000,1,0,1,9,512,512,depolarizing,iid_p,0.2,0.2,1.0,0,False,9,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999996,0.8666666666666661,1.1102230246251563e-16,0.1333333333333333,1.0,0.7688888888888883
M1_N2_depolarizing_iid_p_p0.20000,1,0,1,10,1024,1024,depolarizing,iid_p,0.2,0.2,1.0,0,False,10,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999996,0.8666666666666661,1.1102230246251563e-16,0.1333333333333333,1.0,0.7688888888888883
M1_N2_depolarizing_iid_p_p0.30000,1,0,1,0,1,1,depolarizing,iid_p,0.3,0.3,1.0,0,False,0,0.7999999999999997,0.1999999999999999,0.6799999999999997,0.5999999999999999,0.9999999999999996,0.7999999999999997,0.1999999999999999,0.1999999999999999,0.6799999999999997,0.6799999999999997
M1_N2_depolarizing_iid_p_p0.30000,1,0,1,1,2,2,depolarizing,iid_p,0.3,0.3,1.0,0,False,1,0.9411764705882352,0.0588235294117646,0.889273356401384,0.8823529411764706,0.9999999999999996,0.7999999999999997,0.0588235294117646,0.1999999999999999,0.889273356401384,0.6799999999999997
M1_N2_depolarizing_iid_p_p0.30000,1,0,1,2,4,4,depolarizing,iid_p,0.3,0.3,1.0,0,False,2,0.9961089494163424,0.0038910505836574,0.992248179381974,0.9922178988326849,0.9999999999999996,0.7999999999999997,0.0038910505836574,0.1999999999999999,0.992248179381974,0.6799999999999997
M1_N2_depolarizing_iid_p_p0.30000,1,0,1,3,8,8,depolarizing,iid_p,0.3,0.3,1.0,0,False,3,0.9999847414437644,1.5258556235298038e-05,0.9999694833531764,0.9999694828875292,0.9999999999999996,0.7999999999999997,1.5258556235298038e-05,0.1999999999999999,0.9999694833531764,0.6799999999999997
M1_N2_depolarizing_iid_p_p0.30000,1,0,1,4,16,16,depolarizing,iid_p,0.3,0.3,1.0,0,False,4,0.9999999997671692,2.3283053263156717e-10,0.9999999995343388,0.9999999995343388,0.9999999999999996,0.7999999999999997,2.3283053263156717e-10,0.1999999999999999,0.9999999995343388,0.6799999999999997
M1_N2_depolarizing_iid_p_p0.30000,1,0,1,5,32,32,depolarizing,iid_p,0.3,0.3,1.0,0,False,5,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999996,0.7999999999999997,1.1102230246251563e-16,0.1999999999999999,1.0,0.6799999999999997
M1_N2_depolarizing_iid_p_p0.30000,1,0,1,6,64,64,depolarizing,iid_p,0.3,0.3,1.0,0,False,6,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999996,0.7999999999999997,1.1102230246251563e-16,0.1999999999999999,1.0,0.6799999999999997
M1_N2_depolarizing_iid_p_p0.30000,1,0,1,7,128,128,depolarizing,iid_p,0.3,0.3,1.0,0,False,7,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999996,0.7999999999999997,1.1102230246251563e-16,0.1999999999999999,1.0,0.6799999999999997
M1_N2_depolarizing_iid_p_p0.30000,1,0,1,8,256,256,depolarizing,iid_p,0.3,0.3,1.0,0,False,8,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999996,0.7999999999999997,1.1102230246251563e-16,0.1999999999999999,1.0,0.6799999999999997
