run_id,M,N,noise,mode,p,p_channel,fidelity_init,fidelity_final,eps_L_init,eps_L_final,purity_init,purity_final,error_reduction_ratio,max_depth,twirling_enabled,iterations,purification_level,bloch_r_init,bloch_r_final
M1_N2_dephase_z_iid_p_p0.01000_twirl_sub0.30,1,2,dephase_z,iid_p,0.01,0.01,0.9899999999999994,0.9899999999999994,0.0100000000000001,0.0100000000000001,0.9801999999999992,0.9801999999999992,1.0,0,True,1,0,0.9799999999999996,0.9799999999999996
M1_N2_dephase_z_iid_p_p0.01000_twirl_sub0.30,1,2,dephase_z,iid_p,0.01,0.01,0.9899999999999994,0.9948995051004946,0.0100000000000001,0.005100494899505,0.9801999999999992,0.9898510402974294,0.5100494899505031,1,True,1,1,0.9799999999999996,0.9897990102009896
M1_N2_dephase_z_iid_p_p0.01000_twirl_sub0.30,1,2,dephase_z,iid_p,0.01,0.01,0.9899999999999994,0.9974236714990689,0.0100000000000001,0.0025763285009307,0.9801999999999992,0.9948606179352276,0.2576328500930727,2,True,1,2,0.9799999999999996,0.9948473429981384
M1_N2_dephase_z_iid_p_p0.01000_twirl_sub0.30,1,2,dephase_z,iid_p,0.01,0.01,0.9899999999999994,0.9987051897529816,0.0100000000000001,0.0012948102470181,0.9801999999999992,0.9974137325731152,0.1294810247018092,3,True,1,3,0.9799999999999996,0.9974103795059636
M1_N2_dephase_z_iid_p_p0.01000_twirl_sub0.30,1,2,dephase_z,iid_p,0.01,0.01,0.9899999999999994,0.9993509172589276,0.0100000000000001,0.0006490827410722,0.9801999999999992,0.9987026771346648,0.0649082741072218,4,True,1,4,0.9799999999999996,0.9987018345178552
M1_N2_dephase_z_iid_p_p0.01000_twirl_sub0.30,1,2,dephase_z,iid_p,0.01,0.01,0.9899999999999994,0.999675037184416,0.0100000000000001,0.0003249628155839,0.9801999999999992,0.9993502855704948,0.0324962815583969,5,True,1,5,0.9799999999999996,0.9993500743688318
M1_N2_dephase_z_iid_p_p0.01000_twirl_sub0.30,1,2,dephase_z,iid_p,0.01,0.01,0.9899999999999994,0.9998374129742236,0.0100000000000001,0.000162587025776,0.9801999999999992,0.9996748788175294,0.0162587025776093,6,True,1,6,0.9799999999999996,0.9996748259484476
M1_N2_dephase_z_iid_p_p0.01000_twirl_sub0.30,1,2,dephase_z,iid_p,0.01,0.01,0.9899999999999994,0.9999186800504222,0.0100000000000001,8.131994957749633e-05,0.9801999999999992,0.9998373733267132,0.0081319949577495,7,True,1,7,0.9799999999999996,0.9998373601008448
M1_N2_dephase_z_iid_p_p0.01000_twirl_sub0.30,1,2,dephase_z,iid_p,0.01,0.01,0.9899999999999994,0.999959333412008,0.0100000000000001,4.0666587991788905e-05,0.9801999999999992,0.9999186701315588,0.0040666587991788,8,True,1,8,0.9799999999999996,0.9999186668240162
M1_N2_dephase_z_iid_p_p0.01000_twirl_sub0.30,1,2,dephase_z,iid_p,0.01,0.01,0.9899999999999994,0.9999796650521988,0.0100000000000001,2.0334947800793035e-05,0.9801999999999992,0.9999593309314184,0.0020334947800792,9,True,1,9,0.9799999999999996,0.9999593301043982
M1_N2_dephase_z_iid_p_p0.01000_twirl_sub0.30,1,2,dephase_z,iid_p,0.01,0.01,0.9899999999999994,0.9999898321125852,0.0100000000000001,1.0167887414647137e-05,0.9801999999999992,0.9999796644319424,0.0010167887414647,10,True,1,10,0.9799999999999996,0.9999796642251704
M1_N2_dephase_z_iid_p_p0.10000_twirl_sub0.30,1,2,dephase_z,iid_p,0.1,0.1,0.8999999999999994,0.8999999999999994,0.1,0.1,0.8199999999999992,0.8199999999999992,1.0,0,True,1,0,0.7999999999999996,0.7999999999999996
M1_N2_dephase_z_iid_p_p0.10000_twirl_sub0.30,1,2,dephase_z,iid_p,0.1,0.1,0.8999999999999994,0.9395604395604392,0.1,0.0604395604395603,0.8199999999999992,0.8864267600531335,0.6043956043956034,1,True,1,1,0.7999999999999996,0.879120879120879
M1_N2_dephase_z_iid_p_p0.10000_twirl_sub0.30,1,2,dephase_z,iid_p,0.1,0.1,0.8999999999999994,0.9660243894632394,0.1,0.0339756105367601,0.8199999999999992,0.9343574631491708,0.3397561053676015,2,True,1,2,0.7999999999999996,0.9320487789264794
M1_N2_dephase_z_iid_p_p0.10000_twirl_sub0.30,1,2,dephase_z,iid_p,0.1,0.1,0.8999999999999994,0.9818389551479724,0.1,0.0181610448520272,0.8199999999999992,0.96433755739618,0.1816104485202722,3,True,1,3,0.7999999999999996,0.9636779102959452
M1_N2_dephase_z_iid_p_p0.10000_twirl_sub0.30,1,2,dephase_z,iid_p,0.1,0.1,0.8999999999999994,0.9905867154387378,0.1,0.0094132845612619,0.8199999999999992,0.9813506507299384,0.0941328456126193,4,True,1,4,0.7999999999999996,0.981173430877476
M1_N2_dephase_z_iid_p_p0.10000_twirl_sub0.30,1,2,dephase_z,iid_p,0.1,0.1,0.8999999999999994,0.9952043347380266,0.1,0.0047956652619729,0.8199999999999992,0.9904546662866636,0.0479566526197294,5,True,1,5,0.7999999999999996,0.990408669476054
M1_N2_dephase_z_iid_p_p0.10000_twirl_sub0.30,1,2,dephase_z,iid_p,0.1,0.1,0.8999999999999994,0.9975791140843876,0.1,0.002420885915612,0.8199999999999992,0.9951699495460083,0.0242088591561206,6,True,1,6,0.7999999999999996,0.9951582281687756
M1_N2_dephase_z_iid_p_p0.10000_twirl_sub0.30,1,2,dephase_z,iid_p,0.1,0.1,0.8999999999999994,0.9987836892768052,0.1,0.0012163107231945,0.8199999999999992,0.9975703373771614,0.0121631072319455,7,True,1,7,0.7999999999999996,0.9975673785536108
M1_N2_dephase_z_iid_p_p0.10000_twirl_sub0.30,1,2,dephase_z,iid_p,0.1,0.1,0.8999999999999994,0.999390364328012,0.1,0.0006096356719878,0.8199999999999992,0.9987814719673292,0.0060963567198785,8,True,1,8,0.7999999999999996,0.998780728656024
M1_N2_dephase_z_iid_p_p0.10000_twirl_sub0.30,1,2,dephase_z,iid_p,0.1,0.1,0.8999999999999994,0.9996948103951352,0.1,0.0003051896048645,0.8199999999999992,0.9993898070716604,0.0030518960486453,9,True,1,9,0.7999999999999996,0.9993896207902708
M1_N2_dephase_z_iid_p_p0.10000_twirl_sub0.30,1,2,dephase_z,iid_p,0.1,0.1,0.8999999999999994,0.999847312042664,0.1,0.0001526879573355,0.8199999999999992,0.9996946707125532,0.0015268795733558,10,True,1,10,0.7999999999999996,0.9996946240853286
M1_N2_dephase_z_iid_p_p0.20000_twirl_sub0.30,1,2,dephase_z,iid_p,0.2,0.2,0.7999999999999995,0.7999999999999995,0.2,0.2,0.6799999999999994,0.6799999999999994,1.0,0,True,1,0,0.5999999999999996,0.5999999999999996
M1_N2_dephase_z_iid_p_p0.20000_twirl_sub0.30,1,2,dephase_z,iid_p,0.2,0.2,0.7999999999999995,0.857142857142857,0.2,0.1428571428571427,0.6799999999999994,0.7551020408163265,0.7142857142857134,1,True,1,1,0.5999999999999996,0.7142857142857143
M1_N2_dephase_z_iid_p_p0.20000_twirl_sub0.30,1,2,dephase_z,iid_p,0.2,0.2,0.7999999999999995,0.9069767441860463,0.2,0.0930232558139533,0.6799999999999994,0.8312601406165496,0.4651162790697664,2,True,1,2,0.5999999999999996,0.8139534883720931
M1_N2_dephase_z_iid_p_p0.20000_twirl_sub0.30,1,2,dephase_z,iid_p,0.2,0.2,0.7999999999999995,0.9444772593030122,0.2,0.0555227406969874,0.6799999999999994,0.8951200680750346,0.2776137034849373,3,True,1,3,0.5999999999999996,0.8889545186060248
M1_N2_dephase_z_iid_p_p0.20000_twirl_sub0.30,1,2,dephase_z,iid_p,0.2,0.2,0.7999999999999995,0.9690755660188743,0.2,0.0309244339811253,0.6799999999999994,0.9400637732718552,0.1546221699056268,4,True,1,4,0.5999999999999996,0.938151132037749
M1_N2_dephase_z_iid_p_p0.20000_twirl_sub0.30,1,2,dephase_z,iid_p,0.2,0.2,0.7999999999999995,0.9835671615348948,0.2,0.0164328384651049,0.6799999999999994,0.9676743994298304,0.0821641923255245,5,True,1,5,0.5999999999999996,0.96713432306979
M1_N2_dephase_z_iid_p_p0.20000_twirl_sub0.30,1,2,dephase_z,iid_p,0.2,0.2,0.7999999999999995,0.9915113615088118,0.2,0.0084886384911878,0.6799999999999994,0.983166836984492,0.0424431924559392,6,True,1,6,0.5999999999999996,0.983022723017624
M1_N2_dephase_z_iid_p_p0.20000_twirl_sub0.30,1,2,dephase_z,iid_p,0.2,0.2,0.7999999999999995,0.9956833205784948,0.2,0.0043166794215048,0.6799999999999994,0.9914039085994462,0.021583397107524,7,True,1,7,0.5999999999999996,0.99136664115699
M1_N2_dephase_z_iid_p_p0.20000_twirl_sub0.30,1,2,dephase_z,iid_p,0.2,0.2,0.7999999999999995,0.9978229865252288,0.2,0.002177013474771,0.6799999999999994,0.9956554518257964,0.010885067373855,8,True,1,8,0.5999999999999996,0.9956459730504578
M1_N2_dephase_z_iid_p_p0.20000_twirl_sub0.30,1,2,dephase_z,iid_p,0.2,0.2,0.7999999999999995,0.9989067487273694,0.2,0.0010932512726303,0.6799999999999994,0.9978158878514294,0.0054662563631516,9,True,1,9,0.5999999999999996,0.9978134974547392
M1_N2_dephase_z_iid_p_p0.20000_twirl_sub0.30,1,2,dephase_z,iid_p,0.2,0.2,0.7999999999999995,0.9994521785127292,0.2,0.0005478214872705,0.6799999999999994,0.9989049572422226,0.0027391074363525,10,True,1,10,0.5999999999999996,0.9989043570254588
M1_N2_dephase_z_iid_p_p0.30000_twirl_sub0.30,1,2,dephase_z,iid_p,0.3,0.3,0.6999999999999996,0.6999999999999996,0.2999999999999999,0.2999999999999999,0.5799999999999995,0.5799999999999995,1.0,0,True,1,0,0.3999999999999999,0.3999999999999999
M1_N2_dephase_z_iid_p_p0.30000_twirl_sub0.30,1,2,dephase_z,iid_p,0.3,0.3,0.6999999999999996,0.7531645569620252,0.2999999999999999,0.2468354430379745,0.5799999999999995,0.6281845858035571,0.822784810126582,1,True,1,1,0.3999999999999999,0.5063291139240507
M1_N2_dephase_z_iid_p_p0.30000_twirl_sub0.30,1,2,dephase_z,iid_p,0.3,0.3,0.6999999999999996,0.8109777099837622,0.2999999999999999,0.1890222900162376,0.5799999999999995,0.69341427221349,0.6300743000541255,2,True,1,2,0.3999999999999999,0.6219554199675246
M1_N2_dephase_z_iid_p_p0.30000_twirl_sub0.30,1,2,dephase_z,iid_p,0.3,0.3,0.6999999999999996,0.8672789524529967,0.2999999999999999,0.132721047547003,0.5799999999999995,0.7697876578299414,0.4424034918233435,3,True,1,3,0.3999999999999999,0.7345579049059937
M1_N2_dephase_z_iid_p_p0.30000_twirl_sub0.30,1,2,dephase_z,iid_p,0.3,0.3,0.6999999999999996,0.9150542589988934,0.2999999999999999,0.0849457410011063,0.5799999999999995,0.8445400758262414,0.2831524700036877,4,True,1,4,0.3999999999999999,0.8301085179977872
M1_N2_dephase_z_iid_p_p0.30000_twirl_sub0.30,1,2,dephase_z,iid_p,0.3,0.3,0.6999999999999996,0.9500355014655611,0.2999999999999999,0.0499644985344385,0.5799999999999995,0.9050639051587184,0.1665483284481286,5,True,1,5,0.3999999999999999,0.9000710029311226
