run_id,M,N,noise,mode,p,p_channel,fidelity_init,fidelity_final,eps_L_init,eps_L_final,purity_init,purity_final,error_reduction_ratio,max_depth,twirling_enabled,bloch_r_init,bloch_r_final
M1_N8_dephase_z_iid_p_p0.01000_twirl,1,8,dephase_z,iid_p,0.01,0.01,0.9899999999999998,0.9988716830841308,0.0099999999999998,0.0011283169158689,0.9802,0.9977459123663872,0.1128316915868965,3,True,0.98,0.997743366168262
M1_N8_dephase_z_iid_p_p0.10000_twirl,1,8,dephase_z,iid_p,0.1,0.1,0.8999999999999997,0.9848173891088754,0.0999999999999999,0.0151826108911243,0.8199999999999998,0.9700958015646935,0.1518261089112433,3,True,0.7999999999999999,0.9696347782177512
M1_N8_dephase_z_iid_p_p0.20000_twirl,1,8,dephase_z,iid_p,0.2,0.2,0.7999999999999998,0.9561743738220752,0.1999999999999999,0.0438256261779244,0.6799999999999998,0.9161901186639252,0.2191281308896224,3,True,0.6,0.9123487476441507
M1_N8_dephase_z_iid_p_p0.30000_twirl,1,8,dephase_z,iid_p,0.3,0.3,0.7,0.9019203351533988,0.2999999999999998,0.0980796648466009,0.5800000000000001,0.8230799116196411,0.3269322161553366,3,True,0.4000000000000001,0.803840670306798
M1_N8_dephase_z_iid_p_p0.40000_twirl,1,8,dephase_z,iid_p,0.4,0.4,0.5999999999999999,0.803574479481721,0.3999999999999998,0.1964255205182786,0.52,0.6843149291851959,0.4910638012956967,3,True,0.2,0.6071489589634425
M1_N8_dephase_z_iid_p_p0.50000_twirl,1,8,dephase_z,iid_p,0.5,0.5,0.5,0.6481481481481481,0.4999999999999999,0.3518518518518517,0.5000000000000002,0.5438957475994515,0.7037037037037035,3,True,2.220446049250313e-16,0.2962962962962964
M1_N8_dephase_z_iid_p_p0.60000_twirl,1,8,dephase_z,iid_p,0.6,0.6,0.3999999999999999,0.456729250974251,0.5999999999999999,0.5432707490257489,0.52,0.5037447154424987,0.9054512483762484,3,True,0.2,0.0865414980514978
M1_N8_dephase_z_iid_p_p0.70000_twirl,1,8,dephase_z,iid_p,0.7,0.7,0.3000000000000001,0.2833417592918523,0.6999999999999998,0.7166582407081477,0.5800000000000002,0.5938815865334994,1.0237974867259254,3,True,0.3999999999999999,0.4333164814162954
M1_N8_dephase_z_iid_p_p0.80000_twirl,1,8,dephase_z,iid_p,0.8,0.8,0.1999999999999999,0.1620243720467544,0.7999999999999998,0.8379756279532454,0.6799999999999998,0.7284550501807814,1.047469534941557,3,True,0.6,0.6759512559064911
M1_N8_dephase_z_iid_p_p0.90000_twirl,1,8,dephase_z,iid_p,0.9,0.9,0.0999999999999999,0.0884275667252307,0.8999999999999999,0.9115724332747692,0.8199999999999998,0.8387837356634288,1.012858259194188,3,True,0.7999999999999999,0.8231448665495384
M1_N16_dephase_z_iid_p_p0.01000_twirl,1,16,dephase_z,iid_p,0.01,0.01,0.9899999999999998,0.9994750292090592,0.0099999999999998,0.0005249707909403,0.9802,0.9989506096067816,0.0524970790940387,4,True,0.98,0.998950058418119
M1_N16_dephase_z_iid_p_p0.10000_twirl,1,16,dephase_z,iid_p,0.1,0.1,0.8999999999999997,0.9927634098432364,0.0999999999999999,0.0072365901567633,0.8199999999999998,0.985631556160667,0.0723659015676337,4,True,0.7999999999999999,0.985526819686473
M1_N16_dephase_z_iid_p_p0.20000_twirl,1,16,dephase_z,iid_p,0.2,0.2,0.7999999999999998,0.9781470804803276,0.1999999999999999,0.0218529195196723,0.6799999999999998,0.9572492611437218,0.1092645975983617,4,True,0.6,0.9562941609606552
M1_N16_dephase_z_iid_p_p0.30000_twirl,1,16,dephase_z,iid_p,0.3,0.3,0.7,0.9469523218551672,0.2999999999999998,0.0530476781448326,0.5800000000000001,0.8995327560234501,0.176825593816109,4,True,0.4000000000000001,0.8939046437103344
M1_N16_dephase_z_iid_p_p0.40000_twirl,1,16,dephase_z,iid_p,0.4,0.4,0.5999999999999999,0.8780975100177628,0.3999999999999998,0.1219024899822368,0.52,0.7859154541632649,0.3047562249555922,4,True,0.2,0.7561950200355261
M1_N16_dephase_z_iid_p_p0.50000_twirl,1,16,dephase_z,iid_p,0.5,0.5,0.5,0.7365308804204993,0.4999999999999999,0.2634691195795005,0.5000000000000002,0.6118937147849932,0.5269382391590011,4,True,2.220446049250313e-16,0.4730617608409987
M1_N16_dephase_z_iid_p_p0.60000_twirl,1,16,dephase_z,iid_p,0.6,0.6,0.3999999999999999,0.5175174855622136,0.5999999999999999,0.4824825144377863,0.52,0.5006137246008446,0.8041375240629773,4,True,0.2,0.0350349711244272
M1_N16_dephase_z_iid_p_p0.70000_twirl,1,16,dephase_z,iid_p,0.7,0.7,0.3000000000000001,0.3054564348515285,0.6999999999999998,0.6945435651484713,0.5800000000000002,0.5756943974813551,0.9922050930692448,4,True,0.3999999999999999,0.3890871302969427
M1_N16_dephase_z_iid_p_p0.80000_twirl,1,16,dephase_z,iid_p,0.8,0.8,0.1999999999999999,0.1702108112762347,0.7999999999999998,0.8297891887237652,0.6799999999999998,0.7175218179981584,1.0372364859047067,4,True,0.6,0.6595783774475303
M1_N16_dephase_z_iid_p_p0.90000_twirl,1,16,dephase_z,iid_p,0.9,0.9,0.0999999999999999,0.0993132752858574,0.8999999999999999,0.9006867247141425,0.8199999999999998,0.8210997027242942,1.0007630274601584,4,True,0.7999999999999999,0.8013734494282851
M1_N32_dephase_z_iid_p_p0.01000_twirl,1,32,dephase_z,iid_p,0.01,0.01,0.9899999999999998,0.9997375556839148,0.0099999999999998,0.0002624443160848,0.9802,0.999475249121868,0.0262444316084855,5,True,0.98,0.99947511136783
M1_N32_dephase_z_iid_p_p0.10000_twirl,1,32,dephase_z,iid_p,0.1,0.1,0.8999999999999997,0.9963753850222452,0.0999999999999999,0.0036246149777543,0.8199999999999998,0.9927770457119648,0.0362461497775435,5,True,0.7999999999999999,0.9927507700444912
M1_N32_dephase_z_iid_p_p0.20000_twirl,1,32,dephase_z,iid_p,0.2,0.2,0.7999999999999998,0.9889022928617284,0.1999999999999999,0.0110977071382711,0.6799999999999998,0.9780509039309112,0.0554885356913558,5,True,0.6,0.9778045857234574
M1_N32_dephase_z_iid_p_p0.30000_twirl,1,32,dephase_z,iid_p,0.3,0.3,0.7,0.9719283174960068,0.2999999999999998,0.0280716825039928,0.5800000000000001,0.945432673709224,0.0935722750133095,5,True,0.4000000000000001,0.943856634992014
M1_N32_dephase_z_iid_p_p0.40000_twirl,1,32,dephase_z,iid_p,0.4,0.4,0.5999999999999999,0.928574445279583,0.3999999999999998,0.0714255547204167,0.52,0.8673521102934049,0.1785638868010418,5,True,0.2,0.8571488905591664
M1_N32_dephase_z_iid_p_p0.50000_twirl,1,32,dephase_z,iid_p,0.5,0.5,0.5,0.8108252179056389,0.4999999999999999,0.1891747820943608,0.5000000000000002,0.693224632172176,0.3783495641887218,5,True,2.220446049250313e-16,0.6216504358112781
M1_N32_dephase_z_iid_p_p0.60000_twirl,1,32,dephase_z,iid_p,0.6,0.6,0.3999999999999999,0.5558442961383399,0.5999999999999999,0.4441557038616598,0.52,0.5062371708223732,0.7402595064361,5,True,0.2,0.11168859227668
M1_N32_dephase_z_iid_p_p0.70000_twirl,1,32,dephase_z,iid_p,0.7,0.7,0.3000000000000001,0.2743163094983292,0.6999999999999998,0.7256836905016706,0.5800000000000002,0.6018662563169078,1.036690986430958,5,True,0.3999999999999999,0.4513673810033414
M1_N32_dephase_z_iid_p_p0.80000_twirl,1,32,dephase_z,iid_p,0.8,0.8,0.1999999999999999,0.1206380221519753,0.7999999999999998,0.8793619778480246,0.6799999999999998,0.7878310204735305,1.099202472310031,5,True,0.6,0.7587239556960494
M1_N32_dephase_z_iid_p_p0.90000_twirl,1,32,dephase_z,iid_p,0.9,0.9,0.0999999999999999,0.057195371007072,0.8999999999999999,0.942804628992928,0.8199999999999998,0.8921518789151294,1.047560698881031,5,True,0.7999999999999999,0.885609257985856
M1_N64_dephase_z_iid_p_p0.01000_twirl,1,64,dephase_z,iid_p,0.01,0.01,0.9899999999999998,0.999860933378612,0.0099999999999998,0.0001390666213876,0.9802,0.9997219054362748,0.013906662138763,6,True,0.98,0.9997218667572244
M1_N64_dephase_z_iid_p_p0.10000_twirl,1,64,dephase_z,iid_p,0.1,0.1,0.8999999999999997,0.998034287833413,0.0999999999999999,0.0019657121665866,0.8199999999999998,0.9960763037154702,0.0196571216658669,6,True,0.7999999999999999,0.9960685756668264
M1_N64_dephase_z_iid_p_p0.20000_twirl,1,64,dephase_z,iid_p,0.2,0.2,0.7999999999999998,0.993707673052016,0.1999999999999999,0.0062923269479838,0.6799999999999998,0.9874945328608729,0.0314616347399191,6,True,0.6,0.987415346104032
M1_N64_dephase_z_iid_p_p0.30000_twirl,1,64,dephase_z,iid_p,0.3,0.3,0.7,0.9826593837038012,0.2999999999999998,0.0173406162961983,0.5800000000000001,0.9659201613546672,0.0578020543206611,6,True,0.4000000000000001,0.9653187674076033
M1_N64_dephase_z_iid_p_p0.40000_twirl,1,64,dephase_z,iid_p,0.4,0.4,0.5999999999999999,0.9474023069418996,0.3999999999999998,0.0525976930581,0.52,0.9003376485138678,0.1314942326452502,6,True,0.2,0.8948046138837996
M1_N64_dephase_z_iid_p_p0.50000_twirl,1,64,dephase_z,iid_p,0.5,0.5,0.5,0.8090174710598692,0.4999999999999999,0.1909825289401305,0.5000000000000002,0.6909835948404743,0.3819650578802612,6,True,2.220446049250313e-16,0.6180349421197386
M1_N64_dephase_z_iid_p_p0.60000_twirl,1,64,dephase_z,iid_p,0.6,0.6,0.3999999999999999,0.4352332442404097,0.5999999999999999,0.56476675575959,0.52,0.5083894653032448,0.9412779262659836,6,True,0.2,0.1295335115191802
M1_N64_dephase_z_iid_p_p0.70000_twirl,1,64,dephase_z,iid_p,0.7,0.7,0.3000000000000001,0.1432553354935721,0.6999999999999998,0.8567446645064277,0.5800000000000002,0.7545335113076075,1.223920949294897,6,True,0.3999999999999999,0.7134893290128557
M1_N64_dephase_z_iid_p_p0.80000_twirl,1,64,dephase_z,iid_p,0.8,0.8,0.1999999999999999,0.0500556980288944,0.7999999999999998,0.9499443019711056,0.6799999999999998,0.9048997497525312,1.187430377463882,6,True,0.6,0.8998886039422114
M1_N64_dephase_z_iid_p_p0.90000_twirl,1,64,dephase_z,iid_p,0.9,0.9,0.0999999999999999,0.0212239234875344,0.8999999999999999,0.9787760765124656,0.8199999999999998,0.9584530628813406,1.0875289739027394,6,True,0.7999999999999999,0.9575521530249312
M1_N128_dephase_z_iid_p_p0.01000_twirl,1,128,dephase_z,iid_p,0.01,0.01,0.9899999999999998,0.999928492056434,0.0099999999999998,7.150794356547419e-05,0.9802,0.9998569943396408,0.0071507943565474,7,True,0.98,0.9998569841128688
M1_N128_dephase_z_iid_p_p0.10000_twirl,1,128,dephase_z,iid_p,0.1,0.1,0.8999999999999997,0.9989752543721112,0.0999999999999999,0.0010247456278887,0.8199999999999998,0.9979526089514262,0.0102474562788873,7,True,0.7999999999999999,0.9979505087442224
M1_N128_dephase_z_iid_p_p0.20000_twirl,1,128,dephase_z,iid_p,0.2,0.2,0.7999999999999998,0.9966212665826464,0.1999999999999999,0.0033787334173534,0.6799999999999998,0.993265364844304,0.0168936670867672,7,True,0.6,0.9932425331652928
M1_N128_dephase_z_iid_p_p0.30000_twirl,1,128,dephase_z,iid_p,0.3,0.3,0.7,0.990058217709484,0.2999999999999998,0.0099417822905156,0.5800000000000001,0.9803141134891924,0.0331392743017189,7,True,0.4000000000000001,0.9801164354189684
M1_N128_dephase_z_iid_p_p0.40000_twirl,1,128,dephase_z,iid_p,0.4,0.4,0.5999999999999999,0.964552255958682,0.3999999999999998,0.0354477440413177,0.52,0.931617597032602,0.0886193601032942,7,True,0.2,0.9291045119173644
M1_N128_dephase_z_iid_p_p0.50000_twirl,1,128,dephase_z,iid_p,0.5,0.5,0.5,0.8181611594339404,0.4999999999999999,0.1818388405660594,0.5000000000000002,0.7024530467446987,0.363677681132119,7,True,2.220446049250313e-16,0.6363223188678808
M1_N128_dephase_z_iid_p_p0.60000_twirl,1,128,dephase_z,iid_p,0.6,0.6,0.3999999999999999,0.3409098868054457,0.5999999999999999,0.6590901131945541,0.52,0.5506193282325121,1.0984835219909237,7,True,0.2,0.3181802263891083
M1_N128_dephase_z_iid_p_p0.70000_twirl,1,128,dephase_z,iid_p,0.7,0.7,0.3000000000000001,0.0827859765478417,0.6999999999999998,0.9172140234521582,0.5800000000000002,0.8481350827302763,1.3103057477887976,7,True,0.3999999999999999,0.8344280469043166
M1_N128_dephase_z_iid_p_p0.80000_twirl,1,128,dephase_z,iid_p,0.8,0.8,0.1999999999999999,0.026368099443403,0.7999999999999998,0.9736319005565968,0.6799999999999998,0.948654354449708,1.217039875695746,7,True,0.6,0.9472638011131936
M1_N128_dephase_z_iid_p_p0.90000_twirl,1,128,dephase_z,iid_p,0.9,0.9,0.0999999999999999,0.0107687607486867,0.8999999999999999,0.9892312392513132,0.8199999999999998,0.9786944109187514,1.099145821390348,7,True,0.7999999999999999,0.9784624785026266
M1_N256_dephase_z_iid_p_p0.01000_twirl,1,256,dephase_z,iid_p,0.01,0.01,0.9899999999999998,0.999965534852222,0.0099999999999998,3.446514777760701e-05,0.9802,0.9999310720801372,0.0034465147777607,8,True,0.98,0.9999310697044446
M1_N256_dephase_z_iid_p_p0.10000_twirl,1,256,dephase_z,iid_p,0.1,0.1,0.8999999999999997,0.9995094756587928,0.0999999999999999,0.0004905243412069,0.8199999999999998,0.9990194325458444,0.0049052434120694,8,True,0.7999999999999999,0.999018951317586
M1_N256_dephase_z_iid_p_p0.20000_twirl,1,256,dephase_z,iid_p,0.2,0.2,0.7999999999999998,0.998400134795528,0.1999999999999999,0.0015998652044715,0.6799999999999998,0.9968053887284016,0.0079993260223579,8,True,0.6,0.9968002695910566
M1_N256_dephase_z_iid_p_p0.30000_twirl,1,256,dephase_z,iid_p,0.3,0.3,0.7,0.9953758399259768,0.2999999999999998,0.0046241600740228,0.5800000000000001,0.9907944455647346,0.0154138669134093,8,True,0.4000000000000001,0.9907516798519542
M1_N256_dephase_z_iid_p_p0.40000_twirl,1,256,dephase_z,iid_p,0.4,0.4,0.5999999999999999,0.9838547196823632,0.3999999999999998,0.0161452803176364,0.52,0.9682307795177968,0.0403632007940911,8,True,0.2,0.9677094393647268
M1_N256_dephase_z_iid_p_p0.50000_twirl,1,256,dephase_z,iid_p,0.5,0.5,0.5,0.907259347845948,0.4999999999999999,0.0927406521540518,0.5000000000000002,0.8317203528158138,0.1854813043081036,8,True,2.220446049250313e-16,0.8145186956918962
M1_N256_dephase_z_iid_p_p0.60000_twirl,1,256,dephase_z,iid_p,0.6,0.6,0.3999999999999999,0.4244349236532163,0.5999999999999999,0.5755650763467834,0.52,0.5114201615265905,0.9592751272446391,8,True,0.2,0.1511301526935671
M1_N256_dephase_z_iid_p_p0.70000_twirl,1,256,dephase_z,iid_p,0.7,0.7,0.3000000000000001,0.0775831614028714,0.6999999999999998,0.9224168385971284,0.5800000000000002,0.856871971060785,1.317738340853041,8,True,0.3999999999999999,0.8448336771942571
M1_N256_dephase_z_iid_p_p0.80000_twirl,1,256,dephase_z,iid_p,0.8,0.8,0.1999999999999999,0.0218463510053446,0.7999999999999998,0.9781536489946552,0.6799999999999998,0.957261824093808,1.2226920612433192,8,True,0.6,0.9563072979893106
M1_N256_dephase_z_iid_p_p0.90000_twirl,1,256,dephase_z,iid_p,0.9,0.9,0.0999999999999999,0.0089602551382881,0.8999999999999999,0.991039744861712,0.8199999999999998,0.9822400620677104,1.101155272068569,8,True,0.7999999999999999,0.982079489723424
M1_N512_dephase_z_iid_p_p0.01000_twirl,1,512,dephase_z,iid_p,0.01,0.01,0.9899999999999998,0.9999828114545743,0.0099999999999998,1.7188545425372848e-05,0.9802,0.9999656235000411,0.0017188545425373,9,True,0.98,0.999965622909149
M1_N512_dephase_z_iid_p_p0.10000_twirl,1,512,dephase_z,iid_p,0.1,0.1,0.8999999999999997,0.9997559979529927,0.0999999999999999,0.0002440020470068,0.8199999999999998,0.999512114979984,0.0024400204700686,9,True,0.7999999999999999,0.999511995905986
M1_N512_dephase_z_iid_p_p0.20000_twirl,1,512,dephase_z,iid_p,0.2,0.2,0.7999999999999998,0.9992070738135987,0.1999999999999999,0.0007929261864009,0.6799999999999998,0.998415405091072,0.0039646309320048,9,True,0.6,0.9984141476271978
M1_N512_dephase_z_iid_p_p0.30000_twirl,1,512,dephase_z,iid_p,0.3,0.3,0.7,0.997718734503759,0.2999999999999998,0.0022812654962407,0.5800000000000001,0.995447877352047,0.0076042183208025,9,True,0.4000000000000001,0.9954374690075184
M1_N512_dephase_z_iid_p_p0.40000_twirl,1,512,dephase_z,iid_p,0.4,0.4,0.5999999999999999,0.9920418173053168,0.3999999999999998,0.0079581826946827,0.52,0.984210299954238,0.0198954567367069,9,True,0.2,0.9840836346106344
M1_N512_dephase_z_iid_p_p0.50000_twirl,1,512,dephase_z,iid_p,0.5,0.5,0.5,0.9497489878619386,0.4999999999999999,0.050251012138061,0.5000000000000002,0.9045483041656768,0.1005020242761221,9,True,2.220446049250313e-16,0.8994979757238777
M1_N512_dephase_z_iid_p_p0.60000_twirl,1,512,dephase_z,iid_p,0.6,0.6,0.3999999999999999,0.4266398165166478,0.5999999999999999,0.5733601834833519,0.52,0.5107634330414221,0.9556003058055867,9,True,0.2,0.1467203669667041
M1_N512_dephase_z_iid_p_p0.70000_twirl,1,512,dephase_z,iid_p,0.7,0.7,0.3000000000000001,0.0455462865381111,0.6999999999999998,0.9544537134618888,0.5800000000000002,0.913056355358601,1.3635053049455557,9,True,0.3999999999999999,0.9089074269237776
M1_N512_dephase_z_iid_p_p0.80000_twirl,1,512,dephase_z,iid_p,0.8,0.8,0.1999999999999999,0.0111749442866036,0.7999999999999998,0.9888250557133964,0.6799999999999998,0.9778998701864104,1.2360313196417456,9,True,0.6,0.9776501114267928
M1_N512_dephase_z_iid_p_p0.90000_twirl,1,512,dephase_z,iid_p,0.9,0.9,0.0999999999999999,0.0043680807243105,0.8999999999999999,0.9956319192756892,0.8199999999999998,0.9913019988098072,1.1062576880840993,9,True,0.7999999999999999,0.9912638385513788
M1_N1024_dephase_z_iid_p_p0.01000_twirl,1,1024,dephase_z,iid_p,0.01,0.01,0.9899999999999998,0.999991506337088,0.0099999999999998,8.493662911501776e-06,0.9802,0.9999830128184614,0.0008493662911501,10,True,0.98,0.9999830126741768
M1_N1024_dephase_z_iid_p_p0.10000_twirl,1,1024,dephase_z,iid_p,0.1,0.1,0.8999999999999997,0.9998797142318216,0.0999999999999999,0.0001202857681781,0.8199999999999998,0.9997594574009756,0.0012028576817813,10,True,0.7999999999999999,0.9997594284636436
M1_N1024_dephase_z_iid_p_p0.20000_twirl,1,1024,dephase_z,iid_p,0.2,0.2,0.7999999999999998,0.9996106442936044,0.1999999999999999,0.0003893557063952,0.6799999999999998,0.9992215917829416,0.0019467785319762,10,True,0.6,0.9992212885872092
M1_N1024_dephase_z_iid_p_p0.30000_twirl,1,1024,dephase_z,iid_p,0.3,0.3,0.7,0.9988866880362564,0.2999999999999998,0.0011133119637433,0.5800000000000001,0.9977758549995702,0.0037110398791446,10,True,0.4000000000000001,0.9977733760725128
M1_N1024_dephase_z_iid_p_p0.40000_twirl,1,1024,dephase_z,iid_p,0.4,0.4,0.5999999999999999,0.9961518943257326,0.3999999999999998,0.0038481056742671,0.52,0.9923334044860262,0.0096202641856677,10,True,0.2,0.9923037886514656
M1_N1024_dephase_z_iid_p_p0.50000_twirl,1,1024,dephase_z,iid_p,0.5,0.5,0.5,0.9750694044679872,0.4999999999999999,0.0249305955320127,0.5000000000000002,0.951381878123136,0.0498611910640254,10,True,2.220446049250313e-16,0.9501388089359744
M1_N1024_dephase_z_iid_p_p0.60000_twirl,1,1024,dephase_z,iid_p,0.6,0.6,0.3999999999999999,0.4807129836844486,0.5999999999999999,0.5192870163155513,0.52,0.5007439779967129,0.865478360525919,10,True,0.2,0.0385740326311028
M1_N1024_dephase_z_iid_p_p0.70000_twirl,1,1024,dephase_z,iid_p,0.7,0.7,0.3000000000000001,0.0314689171108353,0.6999999999999998,0.9685310828891646,0.5800000000000002,0.9390427512665868,1.3836158326988068,10,True,0.3999999999999999,0.9370621657783292
M1_N1024_dephase_z_iid_p_p0.80000_twirl,1,1024,dephase_z,iid_p,0.8,0.8,0.1999999999999999,0.0067593897267482,0.7999999999999998,0.9932406102732516,0.6799999999999998,0.9865725992454594,1.2415507628415647,10,True,0.6,0.9864812205465032
M1_N1024_dephase_z_iid_p_p0.90000_twirl,1,1024,dephase_z,iid_p,0.9,0.9,0.0999999999999999,0.0025308068292357,0.8999999999999999,0.9974691931707642,0.8199999999999998,0.9949511963079424,1.1082991035230714,10,True,0.7999999999999999,0.9949383863415286
M2_N2_dephase_z_iid_p_p0.01000_twirl,2,2,dephase_z,iid_p,0.01,0.01,0.9800999999999996,0.9897510650849028,0.0198999999999998,0.0102489349150966,0.9607920399999998,0.9796591723265063,0.5150218550299855,1,True,,
M2_N2_dephase_z_iid_p_p0.10000_twirl,2,2,dephase_z,iid_p,0.1,0.1,0.8099999999999994,0.8766443434585024,0.1899999999999998,0.123355656541497,0.6723999999999997,0.7754233497042835,0.649240297586827,1,True,,
M2_N2_dephase_z_iid_p_p0.20000_twirl,2,2,dephase_z,iid_p,0.2,0.2,0.6399999999999997,0.7177242888402624,0.36,0.2822757111597371,0.4623999999999998,0.5481520141346141,0.7840991976659366,1,True,,
M2_N2_dephase_z_iid_p_p0.30000_twirl,2,2,dephase_z,iid_p,0.3,0.3,0.4899999999999998,0.546318467524693,0.5099999999999996,0.4536815324753067,0.3364,0.3761570103816594,0.8895716323045236,1,True,,
M2_N2_dephase_z_iid_p_p0.40000_twirl,2,2,dephase_z,iid_p,0.4,0.4,0.3599999999999999,0.3853904282115867,0.6399999999999997,0.6146095717884128,0.2704,0.2796223565913114,0.9603274559193956,1,True,,
M2_N2_dephase_z_iid_p_p0.50000_twirl,2,2,dephase_z,iid_p,0.5,0.5,0.25,0.2499999999999999,0.7499999999999999,0.7499999999999998,0.2500000000000002,0.25,1.0,1,True,,
M2_N2_dephase_z_iid_p_p0.60000_twirl,2,2,dephase_z,iid_p,0.6,0.6,0.1599999999999999,0.1460957178841309,0.8399999999999999,0.8539042821158689,0.2704,0.2796223565913114,1.016552716804606,1,True,,
