run_id,M,N,noise,mode,p,p_channel,fidelity_init,fidelity_final,eps_L_init,eps_L_final,purity_init,purity_final,error_reduction_ratio,max_depth,twirling_enabled,iterations,purification_level,bloch_r_init,bloch_r_final
M5_N1024_dephase_z_iid_p_p0.77000_twirl,5,1024,dephase_z,iid_p,0.77,0.77,0.0272997082205761,0.03125,0.9727002917794236,0.9687499999999992,0.0313612692482155,0.0312499999999999,0.9959388397301724,10,True,10,1,,
M5_N1024_dephase_z_iid_p_p0.78000_twirl,5,1024,dephase_z,iid_p,0.78,0.78,0.0254803967999999,0.0312500000000021,0.9745196031999992,0.9687499999999974,0.0315008012810243,0.0312499999999999,0.9940795411595044,10,True,10,1,,
M5_N64_dephase_z_iid_p_p0.78000_twirl,5,64,dephase_z,iid_p,0.78,0.78,0.0254803967999999,0.0312500009159776,0.9745196031999992,0.9687499990840216,0.0315008012810243,0.0312499999999999,0.9940795402195788,12,True,6,2,,
M5_N8_dephase_z_iid_p_p0.73000_twirl,5,8,dephase_z,iid_p,0.73,0.73,0.0356448942485596,0.0312538772358333,0.96435510575144,0.968746122764166,0.0313612692482155,0.0312500000962008,1.0045533196086562,9,True,3,3,,
M5_N1024_dephase_z_iid_p_p0.79000_twirl,5,1024,dephase_z,iid_p,0.79,0.79,0.0237593988609053,0.0312500000000392,0.976240601139094,0.96874999999996,0.0316969800416197,0.0312499999999999,0.9923270952566472,10,True,10,1,,
M5_N64_dephase_z_iid_p_p0.79000_twirl,5,64,dephase_z,iid_p,0.79,0.79,0.0237593988609053,0.0312500051477241,0.976240601139094,0.9687499948522758,0.0316969800416197,0.0312500000000001,0.9923270899836802,12,True,6,2,,
M1_N2_dephase_z_iid_p_p0.71000_twirl,1,2,dephase_z,iid_p,0.71,0.71,0.5266666666666663,0.5266666666666663,0.4733333333333332,0.4733333333333332,0.5014222222222215,0.5014222222222215,1.0,0,True,1,0,0.0533333333333333,0.0533333333333333
M1_N2_dephase_z_iid_p_p0.72000_twirl,1,2,dephase_z,iid_p,0.72,0.72,0.5199999999999998,0.5199999999999998,0.4799999999999998,0.4799999999999998,0.5007999999999997,0.5007999999999997,1.0,0,True,1,0,0.04,0.04
M1_N2_dephase_z_iid_p_p0.73000_twirl,1,2,dephase_z,iid_p,0.73,0.73,0.513333333333333,0.513333333333333,0.4866666666666666,0.4866666666666666,0.5003555555555549,0.5003555555555549,1.0,0,True,1,0,0.0266666666666666,0.0266666666666666
M1_N2_dephase_z_iid_p_p0.74000_twirl,1,2,dephase_z,iid_p,0.74,0.74,0.5066666666666663,0.5066666666666663,0.4933333333333332,0.4933333333333332,0.5000888888888882,0.5000888888888882,1.0,0,True,1,0,0.0133333333333333,0.0133333333333333
M1_N2_dephase_z_iid_p_p0.75000_twirl,1,2,dephase_z,iid_p,0.75,0.75,0.4999999999999996,0.4999999999999996,0.4999999999999999,0.4999999999999999,0.4999999999999993,0.4999999999999993,1.0,0,True,1,0,1.8503717077085938e-17,1.8503717077085938e-17
M1_N2_dephase_z_iid_p_p0.76000_twirl,1,2,dephase_z,iid_p,0.76,0.76,0.4933333333333329,0.4933333333333329,0.5066666666666666,0.5066666666666666,0.5000888888888882,0.5000888888888882,1.0,0,True,1,0,0.0133333333333333,0.0133333333333333
M1_N2_dephase_z_iid_p_p0.77000_twirl,1,2,dephase_z,iid_p,0.77,0.77,0.4866666666666664,0.4866666666666664,0.5133333333333333,0.5133333333333333,0.5003555555555552,0.5003555555555552,1.0,0,True,1,0,0.0266666666666667,0.0266666666666667
M1_N2_dephase_z_iid_p_p0.78000_twirl,1,2,dephase_z,iid_p,0.78,0.78,0.4799999999999996,0.4799999999999996,0.5199999999999999,0.5199999999999999,0.5007999999999994,0.5007999999999994,1.0,0,True,1,0,0.04,0.04
